PATH, FILENAME, LINE, STATE, CUrRENT HINT, EXPECTED HINT, TOTAL #, TAKEN % , TAKEN, NOT TAKEN, NUM_BRANCHES, BRANCH TYPE, LINE OF CODE
/home/GabrielCSMO/devel/python/Objects, abstract.c, 2233, OVERFLOW, NONE, NONE, 1104, 34, 585, 519, 4, UNKNOWN, if (format && *format) {
/home/GabrielCSMO/devel/python/Parser, pgen.c, 650, MISSING, NONE, UNEXPECTED, 85, 0, 0, 85, 2, UNKNOWN, if (Py_DebugFlag) {
/home/GabrielCSMO/devel/python/Objects, memoryobject.c, 2117, OVERFLOW, NONE, NONE, 4, 50, 4, 0, 4, UNKNOWN, CHECK_RELEASED(mv);
/home/GabrielCSMO/devel/python/Objects, abstract.c, 2234, MISSING, NONE, EXPECTED, 563, 70, 395, 168, 2, UNKNOWN, if (is_size_t)
/home/GabrielCSMO/devel/python/Objects, unicode_format.h, 123, MISSING, NONE, EXPECTED, 304, 98, 298, 6, 2, UNKNOWN, if (digitval < 0)
/home/GabrielCSMO/devel/python/Objects, unicodeobject.c, 14945, MISSING, NONE, UNEXPECTED, 5, 0, 0, 5, 2, UNKNOWN, if (PyType_Ready(&PyFieldNameIter_Type) < 0)
/home/GabrielCSMO/devel/python/Objects, unicode_format.h, 501, MISSING, NONE, EXPECTED, 2353, 91, 2144, 209, 2, UNKNOWN, if (PyUnicode_CheckExact(fieldobj))
/home/GabrielCSMO/devel/python/Objects, unicode_format.h, 503, MISSING, NONE, EXPECTED, 209, 100, 209, 0, 2, UNKNOWN, else if (PyLong_CheckExact(fieldobj))
/home/GabrielCSMO/devel/python/Objects, tupleobject.c, 209, MISSING, NONE, UNEXPECTED, 3175164, 0, 0, 3175164, 2, UNKNOWN, if (result == NULL) {
/home/GabrielCSMO/devel/python/Objects, fastsearch.h, 102, OVERFLOW, NONE, NONE, 11144, 0, 5024, 6120, 8, UNKNOWN, if (n > 10 && (mode == FAST_SEARCH
/home/GabrielCSMO/devel/python/Objects, obmalloc.c, 341, MISSING, NONE, UNEXPECTED, 3205830, 0, 0, 3205830, 2, UNKNOWN, if (new_size > (size_t)PY_SSIZE_T_MAX)
/home/GabrielCSMO/devel/python/Objects, unicodeobject.c, 14496, OVERFLOW, NONE, NONE, 217, 50, 217, 0, 4, UNKNOWN, if (ch == '-' || ch == '+') {
/home/GabrielCSMO/devel/python/Objects, typeobject.c, 4839, MISSING, NONE, UNEXPECTED, 6549, 15, 1015, 5534, 2, UNKNOWN, if (!(type->tp_flags & Py_TPFLAGS_HEAPTYPE))
/home/GabrielCSMO/devel/python/Objects, rangeobject.c, 1130, MISSING, NONE, UNEXPECTED, 3600668, 0, 0, 3600668, 2, UNKNOWN, if (lstop == -1 && PyErr_Occurred()) {
/home/GabrielCSMO/devel/python/Objects, rangeobject.c, 1135, MISSING, NONE, UNEXPECTED, 3600668, 0, 0, 3600668, 2, UNKNOWN, if (lstep == -1 && PyErr_Occurred()) {
/home/GabrielCSMO/devel/python/Python, pythonrun.c, 952, MISSING, NONE, EXPECTED, 2, 100, 2, 0, 2, UNKNOWN, if (r)
/home/GabrielCSMO/devel/python/Python, pythonrun.c, 953, MISSING, NONE, UNEXPECTED, 2, 0, 0, 2, 2, UNKNOWN, Py_DECREF(r);
/home/GabrielCSMO/devel/python/Python, pythonrun.c, 950, MISSING, NONE, EXPECTED, 2, 100, 2, 0, 2, UNKNOWN, if (f != NULL) {
/home/GabrielCSMO/devel/python/Modules, _functoolsmodule.c, 132, OVERFLOW, NONE, NONE, 13, 50, 13, 0, 4, UNKNOWN, Py_XDECREF(pto->kw);
/home/GabrielCSMO/devel/python/Modules, _functoolsmodule.c, 133, MISSING, NONE, UNEXPECTED, 13, 0, 0, 13, 2, UNKNOWN, Py_XDECREF(pto->dict);
/home/GabrielCSMO/devel/python/Modules, _functoolsmodule.c, 130, OVERFLOW, NONE, NONE, 13, 50, 13, 0, 4, UNKNOWN, Py_XDECREF(pto->fn);
/home/GabrielCSMO/devel/python/Modules, _functoolsmodule.c, 131, OVERFLOW, NONE, NONE, 13, 50, 13, 0, 4, UNKNOWN, Py_XDECREF(pto->args);
/home/GabrielCSMO/devel/python/Objects, dictobject.c, 1358, MISSING, NONE, EXPECTED, 3643752, 100, 3643752, 0, 2, UNKNOWN, if (pvalue)
/home/GabrielCSMO/devel/python/Python, modsupport.c, 166, MISSING, NONE, UNEXPECTED, 7861, 0, 0, 7861, 2, UNKNOWN, if (itemfailed) {
/home/GabrielCSMO/devel/python/Objects, unicodeobject.c, 9304, OVERFLOW, NONE, NONE, 5895, 84, 5895, 0, 4, UNKNOWN, PyUnicode_READ(kind_sub
/home/GabrielCSMO/devel/python/Objects, floatobject.c, 313, OVERFLOW, NONE, NONE, 21016115, 29, 9000544, 12015571, 4, UNKNOWN, if (PyFloat_Check(w))
/home/GabrielCSMO/devel/python/Python, ast.c, 1096, MISSING, NONE, EXPECTED, 622, 100, 622, 0, 2, UNKNOWN, if (strcmp(STR(n)
/home/GabrielCSMO/devel/python/Python, modsupport.c, 163, MISSING, NONE, EXPECTED, 12240, 64, 7861, 4379, 2, UNKNOWN, for (i = 0; i < n; i++) {
/home/GabrielCSMO/devel/python/Python, ast.c, 1094, MISSING, NONE, UNEXPECTED, 1060, 41, 438, 622, 2, UNKNOWN, if (strcmp(STR(n)
/home/GabrielCSMO/devel/python/Python, pystate.c, 175, MISSING, NONE, EXPECTED, 5, 100, 5, 0, 2, UNKNOWN, if (_PyThreadState_GetFrame == NULL)
/home/GabrielCSMO/devel/python/Python, compile.c, 3918, OVERFLOW, NONE, NONE, 2170, 0, 8, 2162, 6, UNKNOWN, switch (e->v.Subscript.ctx) {
/home/GabrielCSMO/devel/python/Objects, descrobject.c, 1001, MISSING, NONE, UNEXPECTED, 201, 0, 0, 201, 2, UNKNOWN, _PyObject_GC_TRACK(pp);
/home/GabrielCSMO/devel/python/Objects, unicodeobject.c, 15007, MISSING, NONE, EXPECTED, 135736, 83, 112758, 22978, 2, UNKNOWN, if (t) {
/home/GabrielCSMO/devel/python/Python, ceval.c, 4784, MISSING, NONE, UNEXPECTED, 502260, 0, 0, 502260, 2, UNKNOWN, if (PyDict_GetItem(kwdict
/home/GabrielCSMO/devel/python/Objects, typeobject.c, 3120, MISSING, NONE, EXPECTED, 10, 100, 10, 0, 2, UNKNOWN, Py_DECREF(classdict);
/home/GabrielCSMO/devel/python/Python, pystate.c, 178, MISSING, NONE, EXPECTED, 5, 100, 5, 0, 2, UNKNOWN, if (tstate != NULL) {
/home/GabrielCSMO/devel/python/Python, ceval.c, 4780, MISSING, NONE, EXPECTED, 1003337, 50, 502260, 501077, 2, UNKNOWN, while (--nk >= 0) {
/home/GabrielCSMO/devel/python/Objects, setobject.c, 240, MISSING, NONE, EXPECTED, 28574, 95, 27254, 1320, 2, UNKNOWN, if ((size_t)so->fill*3 < mask*2)
/home/GabrielCSMO/devel/python/Python, mystrtoul.c, 269, OVERFLOW, NONE, NONE, 6331, 50, 6331, 0, 4, UNKNOWN, while (*str && Py_ISSPACE(Py_CHARMASK(*str)))
/home/GabrielCSMO/devel/python/Objects, setobject.c, 245, MISSING, NONE, UNEXPECTED, 271, 0, 0, 271, 2, UNKNOWN, Py_DECREF(key);
/home/GabrielCSMO/devel/python/Objects, unicodeobject.c, 9303, OVERFLOW, NONE, NONE, 5895, 50, 5895, 0, 4, UNKNOWN, if (PyUnicode_READ(kind_self
/home/GabrielCSMO/devel/python/Python, ceval.c, 3835, MISSING, NONE, UNEXPECTED, 8155280, 0, 0, 8155280, 2, UNKNOWN, if (GETLOCAL(j) != NULL) {
/home/GabrielCSMO/devel/python/Python, ast.c, 4111, OVERFLOW, NONE, NONE, 241, 1, 4, 237, 4, UNKNOWN, if (PyBytes_Check(v) && PyBytes_Check(s)) {
/home/GabrielCSMO/devel/python/Objects, unicodeobject.c, 12753, MISSING, NONE, UNEXPECTED, 2071, 0, 0, 2071, 2, UNKNOWN, if (kind2 != kind1) {
/home/GabrielCSMO/devel/python/Python, ast.c, 4113, MISSING, NONE, UNEXPECTED, 4, 0, 0, 4, 2, UNKNOWN, if (v == NULL)
/home/GabrielCSMO/devel/python/Objects, unicodeobject.c, 9537, MISSING, NONE, EXPECTED, 35840000, 50, 17920000, 17920000, 2, UNKNOWN, if (lower)
/home/GabrielCSMO/devel/python/Objects, unicodeobject.c, 9535, MISSING, NONE, EXPECTED, 35840000, 100, 35840000, 0, 2, UNKNOWN, Py_UCS4 c = PyUnicode_READ(kind
/home/GabrielCSMO/devel/python/Objects, descrobject.c, 1488, MISSING, NONE, UNEXPECTED, 117, 0, 0, 117, 2, UNKNOWN, if (get == Py_None)
/home/GabrielCSMO/devel/python/Python, ast.c, 4118, MISSING, NONE, EXPECTED, 237, 99, 236, 1, 2, UNKNOWN, Py_DECREF(s);
/home/GabrielCSMO/devel/python/Python, ast.c, 4119, MISSING, NONE, EXPECTED, 237, 99, 235, 2, 2, UNKNOWN, Py_DECREF(v);
/home/GabrielCSMO/devel/python/Python, ceval.c, 3529, MISSING, NONE, UNEXPECTED, 3876, 13, 524, 3352, 2, UNKNOWN, for (i = 0; i < f->f_iblock; i++)
/home/GabrielCSMO/devel/python/Python, ast.c, 1542, MISSING, NONE, UNEXPECTED, 3002, 0, 5, 2997, 2, UNKNOWN, if (is_async)
/home/GabrielCSMO/devel/python/Objects, unicodeobject.c, 9308, MISSING, NONE, EXPECTED, 834, 100, 834, 0, 2, UNKNOWN, if (kind_self == kind_sub) {
/home/GabrielCSMO/devel/python/Objects, unicodeobject.c, 1093, MISSING, NONE, UNEXPECTED, 14090533, 0, 0, 14090533, 2, UNKNOWN, if (obj == NULL)
/home/GabrielCSMO/devel/python/Objects, unicodeobject.c, 1096, MISSING, NONE, UNEXPECTED, 14090533, 0, 0, 14090533, 2, UNKNOWN, if (obj == NULL)
/home/GabrielCSMO/devel/python/Objects, object.c, 1718, MISSING, NONE, UNEXPECTED, 5, 0, 0, 5, 2, UNKNOWN, if (PyType_Ready(&PyClassMethodDescr_Type) < 0)
/home/GabrielCSMO/devel/python/Python, ceval.c, 4437, MISSING, NONE, UNEXPECTED, 1, 0, 0, 1, 2, UNKNOWN, if (current_frame == NULL) {
/home/GabrielCSMO/devel/python/Objects, exceptions.c, 2222, MISSING, NONE, UNEXPECTED, 80, 0, 0, 80, 2, UNKNOWN, if (type != (PyTypeObject *) PyExc_MemoryError)
/home/GabrielCSMO/devel/python/Objects, listobject.c, 319, MISSING, NONE, EXPECTED, 3859712, 73, 2847788, 1011924, 2, UNKNOWN, if (op->ob_item != NULL) {
/home/GabrielCSMO/devel/python/Objects, listobject.c, 318, MISSING, NONE, EXPECTED, 3859712, 100, 3859712, 0, 2, UNKNOWN, Py_TRASHCAN_SAFE_BEGIN(op)
/home/GabrielCSMO/devel/python/Objects, longobject.c, 3780, MISSING, NONE, UNEXPECTED, 4100000, 0, 0, 4100000, 2, UNKNOWN, if (l_divmod((PyLongObject*)a
/home/GabrielCSMO/devel/python/Objects, typeobject.c, 5498, MISSING, NONE, UNEXPECTED, 397, 0, 0, 397, 2, UNKNOWN, if (!PyType_Check(arg0)) {
/home/GabrielCSMO/devel/python/Parser, pgen.c, 54, MISSING, NONE, UNEXPECTED, 1158, 0, 0, 1158, 2, UNKNOWN, if (nf->nf_state == NULL)
/home/GabrielCSMO/devel/python/Modules, itertoolsmodule.c, 1445, MISSING, NONE, UNEXPECTED, 1, 0, 0, 1, 2, UNKNOWN, if (step<1) {
/home/GabrielCSMO/devel/python/Python, ceval.c, 3782, MISSING, NONE, UNEXPECTED, 22181049, 0, 8656, 22172393, 2, UNKNOWN, if (co->co_flags & CO_VARARGS) {
/home/GabrielCSMO/devel/python/Parser, tokenizer.c, 1461, OVERFLOW, NONE, NONE, 400911, 25.0, 100522, 300389, 6, UNKNOWN, } while (c == ' ' || c == '\t' || c == '\014');
/home/GabrielCSMO/devel/python/Python, ceval.c, 3787, MISSING, NONE, EXPECTED, 20071, 56, 11415, 8656, 2, UNKNOWN, for (i = n; i < argcount; i++) {
/home/GabrielCSMO/devel/python/Parser, tokenizer.c, 1467, MISSING, NONE, UNEXPECTED, 300389, 2.0, 6704, 293685, 2, UNKNOWN, if (c == '#')
/home/GabrielCSMO/devel/python/Modules, _sre.c, 2053, MISSING, NONE, EXPECTED, 3534, 99, 3531, 3, 2, UNKNOWN, if (PyLong_Check(index))
/home/GabrielCSMO/devel/python/Python, ceval.c, 3784, MISSING, NONE, UNEXPECTED, 8656, 0, 0, 8656, 2, UNKNOWN, if (u == NULL)
/home/GabrielCSMO/devel/python/Python, peephole.c, 329, MISSING, NONE, EXPECTED, 493018, 99, 489270, 3748, 2, UNKNOWN, for (i=0 ; i<len ; i++) {
/home/GabrielCSMO/devel/python/Parser, tokenizer.c, 1468, OVERFLOW, NONE, NONE, 300504, 100.0, 300504, 0, 4, UNKNOWN, while (c != EOF && c != '\n')
/home/GabrielCSMO/devel/python/Python, peephole.c, 603, OVERFLOW, NONE, NONE, 227, 50, 227, 0, 4, UNKNOWN, if (JUMPS_ON_TRUE(opcode))
/home/GabrielCSMO/devel/python/Python, pylifecycle.c, 1052, OVERFLOW, NONE, NONE, 9, 50, 9, 0, 4, UNKNOWN, if (!text || _PyObject_SetAttrId(stream
/home/GabrielCSMO/devel/python/Objects, bytesobject.c, 1274, OVERFLOW, NONE, NONE, 116, 50, 116, 0, 4, UNKNOWN, if (PyObject_GetBuffer(a
/home/GabrielCSMO/devel/python/Python, marshal.c, 1712, MISSING, NONE, UNEXPECTED, 120, 0, 0, 120, 2, UNKNOWN, if (!PyArg_ParseTuple(args
/home/GabrielCSMO/devel/python/Objects, codeobject.c, 110, MISSING, NONE, UNEXPECTED, 830, 23, 198, 632, 2, UNKNOWN, if (!PyUnicode_Compare(cell
/home/GabrielCSMO/devel/python/Objects, codeobject.c, 117, MISSING, NONE, UNEXPECTED, 256, 41, 105, 151, 2, UNKNOWN, if (!used_cell2arg) {
/home/GabrielCSMO/devel/python/Python, pystrtod.c, 1166, MISSING, NONE, EXPECTED, 217, 100, 217, 0, 2, UNKNOWN, if (digits)
/home/GabrielCSMO/devel/python/Python, pystrtod.c, 1160, MISSING, NONE, EXPECTED, 217, 100, 217, 0, 2, UNKNOWN, if (buf) {
/home/GabrielCSMO/devel/python/Python, ast.c, 3760, MISSING, NONE, UNEXPECTED, 109, 0, 0, 109, 2, UNKNOWN, if (forbidden_name(c
/home/GabrielCSMO/devel/python/Python, ast.c, 3766, MISSING, NONE, UNEXPECTED, 319, 0, 0, 319, 2, UNKNOWN, if (TYPE(CHILD(n
/home/GabrielCSMO/devel/python/Python, codecs.c, 148, MISSING, NONE, EXPECTED, 5, 100, 5, 0, 2, UNKNOWN, for (i = 0; i < len; i++) {
/home/GabrielCSMO/devel/python/Python, Python-ast.c, 1324, MISSING, NONE, UNEXPECTED, 11210, 0, 0, 11210, 2, UNKNOWN, if (!value) {
/home/GabrielCSMO/devel/python/Python, marshal.c, 971, MISSING, NONE, EXPECTED, 837, 63, 534, 303, 2, UNKNOWN, R_REF(retval);
/home/GabrielCSMO/devel/python/Objects, frameobject.c, 963, MISSING, NONE, UNEXPECTED, 57, 0, 0, 57, 2, UNKNOWN, if (co->co_nlocals)
/home/GabrielCSMO/devel/python/Python, codecs.c, 141, MISSING, NONE, UNEXPECTED, 5, 0, 0, 5, 2, UNKNOWN, if (len == 0) {
/home/GabrielCSMO/devel/python/Python, codecs.c, 635, MISSING, NONE, UNEXPECTED, 24, 0, 0, 24, 2, UNKNOWN, if (!PyCallable_Check(error)) {
/home/GabrielCSMO/devel/python/Python, codecs.c, 633, MISSING, NONE, UNEXPECTED, 24, 0, 0, 24, 2, UNKNOWN, if (interp->codec_search_path == NULL && _PyCodecRegistry_Init())
/home/GabrielCSMO/devel/python/Python, symtable.c, 658, MISSING, NONE, UNEXPECTED, 4, 0, 0, 4, 2, UNKNOWN, Py_DECREF(name);
/home/GabrielCSMO/devel/python/Objects, unicodeobject.c, 2327, MISSING, NONE, UNEXPECTED, 13043, 0, 0, 13043, 2, UNKNOWN, if (PyUnicode_READY(str) == -1)
/home/GabrielCSMO/devel/python/Parser, tokenizer.c, 1077, MISSING, NONE, EXPECTED, 3379, 100.0, 3379, 0, 2, UNKNOWN, if (tok->buf != NULL) {
/home/GabrielCSMO/devel/python/Python, symtable.c, 1001, MISSING, NONE, UNEXPECTED, 41561, 0, 0, 41561, 2, UNKNOWN, if ((flag & DEF_PARAM) && (val & DEF_PARAM)) {
/home/GabrielCSMO/devel/python/Objects, typeobject.c, 2428, MISSING, NONE, UNEXPECTED, 108, 0, 0, 108, 2, UNKNOWN, if (newslots == NULL)
/home/GabrielCSMO/devel/python/Python, ast.c, 2013, MISSING, NONE, UNEXPECTED, 55523, 0, 0, 55523, 2, UNKNOWN, if (!name)
/home/GabrielCSMO/devel/python/Python, symtable.c, 301, MISSING, NONE, EXPECTED, 133, 100, 133, 0, 2, UNKNOWN, if (symtable_analyze(st))
/home/GabrielCSMO/devel/python/Python, symtable.c, 655, MISSING, NONE, UNEXPECTED, 4, 0, 0, 4, 2, UNKNOWN, if (PyDict_SetItem(symbols
/home/GabrielCSMO/devel/python/Modules, posixmodule.c, 10469, OVERFLOW, NONE, NONE, 543, 50, 543, 0, 4, UNKNOWN, if (o == NULL || PyDict_SetItemString(d
/home/GabrielCSMO/devel/python/Modules, _sre.c, 1650, MISSING, NONE, UNEXPECTED, 94, 0, 0, 94, 2, UNKNOWN, GET_ARG;
/home/GabrielCSMO/devel/python/Modules, _sre.c, 1651, MISSING, NONE, EXPECTED, 94, 100, 94, 0, 2, UNKNOWN, switch (arg) {
/home/GabrielCSMO/devel/python/Modules, hashtable.c, 405, MISSING, NONE, UNEXPECTED, 466, 0, 0, 466, 2, UNKNOWN, if (new_size == ht->num_buckets)
/home/GabrielCSMO/devel/python/Modules, posixmodule.c, 10467, MISSING, NONE, EXPECTED, 552, 98, 543, 9, 2, UNKNOWN, for (i=0; i < tablesize; ++i) {
/home/GabrielCSMO/devel/python/Modules, _sre.c, 787, MISSING, NONE, UNEXPECTED, 11, 0, 0, 11, 2, UNKNOWN, if (!string)
/home/GabrielCSMO/devel/python/Objects, unicodeobject.c, 14709, MISSING, NONE, UNEXPECTED, 1709, 0, 0, 1709, 2, UNKNOWN, if (ctx.argidx < ctx.arglen && !ctx.dict) {
/home/GabrielCSMO/devel/python/Objects, longobject.c, 4201, MISSING, NONE, UNEXPECTED, 3715, 0, 0, 3715, 2, UNKNOWN, if (negb) {
/home/GabrielCSMO/devel/python/Python, ast.c, 3499, MISSING, NONE, UNEXPECTED, 149, 0, 0, 149, 2, UNKNOWN, if (!suite_seq)
/home/GabrielCSMO/devel/python/Objects, longobject.c, 3524, OVERFLOW, NONE, NONE, 6000051, 50, 6000051, 0, 4, UNKNOWN, CHECK_BINOP(v
/home/GabrielCSMO/devel/python/Python, ast.c, 3496, MISSING, NONE, UNEXPECTED, 149, 0, 0, 149, 2, UNKNOWN, if (!expression)
/home/GabrielCSMO/devel/python/Python, ast.c, 3491, MISSING, NONE, EXPECTED, 152, 98, 149, 3, 2, UNKNOWN, if (NCH(n) == 4) {
/home/GabrielCSMO/devel/python/Objects, unicodeobject.c, 14704, MISSING, NONE, UNEXPECTED, 2689, 0, 0, 2689, 2, UNKNOWN, if (unicode_format_arg(&ctx) == -1)
/home/GabrielCSMO/devel/python/Python, symtable.c, 773, MISSING, NONE, UNEXPECTED, 3212, 0, 0, 3212, 2, UNKNOWN, Py_DECREF(temp);
/home/GabrielCSMO/devel/python/Modules, main.c, 756, OVERFLOW, NONE, NONE, 2, 50, 2, 0, 4, UNKNOWN, if (_Py_fstat_noraise(fileno(fp)
/home/GabrielCSMO/devel/python/Python, compile.c, 1744, MISSING, NONE, UNEXPECTED, 3002, 0, 0, 3002, 2, UNKNOWN, if (co == NULL) {
/home/GabrielCSMO/devel/python/Python, bltinmodule.c.h, 169, MISSING, NONE, UNEXPECTED, 120, 0, 0, 120, 2, UNKNOWN, if (!PyArg_ParseTupleAndKeywords(args
/home/GabrielCSMO/devel/python/Objects, bytesobject.c, 3168, MISSING, NONE, UNEXPECTED, 4, 0, 0, 4, 2, UNKNOWN, if (x == NULL) {
/home/GabrielCSMO/devel/python/Objects, frameobject.c, 461, MISSING, NONE, UNEXPECTED, 25438374, 0, 10, 25438364, 2, UNKNOWN, Py_DECREF(co);
/home/GabrielCSMO/devel/python/Objects, rangeobject.c, 120, MISSING, NONE, UNEXPECTED, 579, 0, 0, 579, 2, UNKNOWN, if (!step) {
/home/GabrielCSMO/devel/python/Objects, bytearrayobject.c, 65, MISSING, NONE, UNEXPECTED, 128, 0, 0, 128, 2, UNKNOWN, if (view == NULL) {
/home/GabrielCSMO/devel/python/Objects, typeobject.c, 2546, MISSING, NONE, UNEXPECTED, 5116, 0, 0, 5116, 2, UNKNOWN, if (!PyUnicode_Check(qualname)) {
/home/GabrielCSMO/devel/python/Objects, codecs.h, 28, OVERFLOW, NONE, NONE, 46, 79, 42, 4, 4, UNKNOWN, while (s < end) {
/home/GabrielCSMO/devel/python/Objects, longobject.c, 754, MISSING, NONE, UNEXPECTED, 167, 0, 0, 167, 2, UNKNOWN, if (n == 0)
/home/GabrielCSMO/devel/python/Objects, weakrefobject.c, 291, MISSING, NONE, UNEXPECTED, 1509, 0, 0, 1509, 2, UNKNOWN, if (callback == Py_None)
/home/GabrielCSMO/devel/python/Objects, typeobject.c, 4451, MISSING, NONE, UNEXPECTED, 1209, 0, 0, 1209, 2, UNKNOWN, if (descr == NULL)
/home/GabrielCSMO/devel/python/Modules, main.c, 538, OVERFLOW, NONE, NONE, 3, 16, 1, 2, 4, UNKNOWN, if ((p = Py_GETENV("PYTHONWARNINGS")) && *p != '\0') {
/home/GabrielCSMO/devel/python/Objects, bytearrayobject.c, 414, MISSING, NONE, UNEXPECTED, 460, 0, 0, 460, 2, UNKNOWN, if (PyIndex_Check(index)) {
/home/GabrielCSMO/devel/python/Python, bltinmodule.c, 1364, MISSING, NONE, UNEXPECTED, 1500000, 0, 0, 1500000, 2, UNKNOWN, if (x == -1)
/home/GabrielCSMO/devel/python/Objects, typeobject.c, 4455, MISSING, NONE, UNEXPECTED, 1209, 0, 0, 1209, 2, UNKNOWN, Py_DECREF(descr);
/home/GabrielCSMO/devel/python/Python, ceval.c, 2076, MISSING, NONE, UNEXPECTED, 641129, 0, 0, 641129, 2, UNKNOWN, if (b->b_type != EXCEPT_HANDLER) {
/home/GabrielCSMO/devel/python/Objects, frameobject.c, 967, OVERFLOW, NONE, NONE, 57, 50, 57, 0, 4, UNKNOWN, if (ncells || nfreevars) {
/home/GabrielCSMO/devel/python/Python, import.c, 643, MISSING, NONE, UNEXPECTED, 6, 0, 0, 6, 2, UNKNOWN, if (Py_VerboseFlag)
/home/GabrielCSMO/devel/python/Objects, odictobject.c, 1942, MISSING, NONE, UNEXPECTED, 532, 0, 0, 532, 2, UNKNOWN, Py_DECREF(PyTuple_GET_ITEM(result
/home/GabrielCSMO/devel/python/Objects, odictobject.c, 1943, MISSING, NONE, UNEXPECTED, 532, 0, 0, 532, 2, UNKNOWN, Py_DECREF(PyTuple_GET_ITEM(result
/home/GabrielCSMO/devel/python/Python, pylifecycle.c, 1242, OVERFLOW, NONE, NONE, 3, 50, 3, 0, 4, UNKNOWN, Py_XDECREF(bimod);
/home/GabrielCSMO/devel/python/Python, pylifecycle.c, 1243, OVERFLOW, NONE, NONE, 3, 50, 3, 0, 4, UNKNOWN, Py_XDECREF(iomod);
/home/GabrielCSMO/devel/python/Objects, setobject.c, 646, OVERFLOW, NONE, NONE, 32886, 50, 32886, 0, 4, UNKNOWN, if (other == so || other->used == 0)
/home/GabrielCSMO/devel/python/Objects, listobject.c, 1964, MISSING, NONE, UNEXPECTED, 2, 0, 0, 2, 2, UNKNOWN, if (keys == NULL) {
/home/GabrielCSMO/devel/python/Python, Python-ast.c, 638, MISSING, NONE, EXPECTED, 735, 55, 405, 330, 2, UNKNOWN, for (i = 0; i < num_fields; i++) {
/home/GabrielCSMO/devel/python/Modules, posixmodule.c, 1206, MISSING, NONE, UNEXPECTED, 95, 0, 0, 95, 2, UNKNOWN, Py_DECREF(k);
/home/GabrielCSMO/devel/python/Modules, posixmodule.c, 1207, MISSING, NONE, UNEXPECTED, 95, 0, 0, 95, 2, UNKNOWN, Py_DECREF(v);
/home/GabrielCSMO/devel/python/Python, ast.c, 3945, MISSING, NONE, UNEXPECTED, 13482, 0, 0, 13482, 2, UNKNOWN, if (len > PY_SIZE_MAX / 6)
/home/GabrielCSMO/devel/python/Modules, posixmodule.c, 1202, MISSING, NONE, EXPECTED, 95, 100, 95, 0, 2, UNKNOWN, if (PyDict_GetItem(d
/home/GabrielCSMO/devel/python/Modules, posixmodule.c, 1203, MISSING, NONE, UNEXPECTED, 95, 0, 0, 95, 2, UNKNOWN, if (PyDict_SetItem(d
/home/GabrielCSMO/devel/python/Python, ast.c, 3941, MISSING, NONE, UNEXPECTED, 13482, 0, 0, 13482, 2, UNKNOWN, if (encoding == NULL) {
/home/GabrielCSMO/devel/python/Objects, unicodeobject.c, 12759, OVERFLOW, NONE, NONE, 2071, 100, 2071, 0, 4, UNKNOWN, switch (kind1) {
/home/GabrielCSMO/devel/python/Python, import.c, 461, MISSING, NONE, UNEXPECTED, 93, 8, 8, 85, 2, UNKNOWN, Py_DECREF(mod);
/home/GabrielCSMO/devel/python/Python, import.c, 463, MISSING, NONE, EXPECTED, 5, 100, 5, 0, 2, UNKNOWN, Py_DECREF(weaklist);
/home/GabrielCSMO/devel/python/Objects, unicodeobject.c, 10443, MISSING, NONE, EXPECTED, 62, 90, 56, 6, 2, UNKNOWN, if (i < slen)
/home/GabrielCSMO/devel/python/Objects, dictobject.c, 3110, MISSING, NONE, UNEXPECTED, 1506, 0, 0, 1506, 2, UNKNOWN, if (result == NULL)
/home/GabrielCSMO/devel/python/Python, import.c, 467, MISSING, NONE, UNEXPECTED, 5, 0, 0, 5, 2, UNKNOWN, if (Py_VerboseFlag)
/home/GabrielCSMO/devel/python/Python, codecs.c, 1543, MISSING, NONE, UNEXPECTED, 3, 0, 0, 3, 2, UNKNOWN, if (mod == NULL) {
/home/GabrielCSMO/devel/python/Python, dtoa.c, 1756, MISSING, NONE, UNEXPECTED, 575, 1, 11, 564, 2, UNKNOWN, if (e > 0) {
/home/GabrielCSMO/devel/python/Python, dtoa.c, 1757, MISSING, NONE, EXPECTED, 11, 100, 11, 0, 2, UNKNOWN, if (e <= Ten_pmax) {
/home/GabrielCSMO/devel/python/Python, dtoa.c, 1754, MISSING, NONE, UNEXPECTED, 645, 10, 70, 575, 2, UNKNOWN, if (!e)
/home/GabrielCSMO/devel/python/Python, import.c.h, 249, MISSING, NONE, UNEXPECTED, 241, 0, 0, 241, 2, UNKNOWN, if (!PyArg_Parse(arg
/home/GabrielCSMO/devel/python/Python, dtoa.c, 1751, MISSING, NONE, EXPECTED, 645, 100, 645, 0, 2, UNKNOWN, if (nd <= DBL_DIG
/home/GabrielCSMO/devel/python/Objects, abstract.c, 1782, MISSING, NONE, UNEXPECTED, 4130, 0, 0, 4130, 2, UNKNOWN, if (it == NULL) {
/home/GabrielCSMO/devel/python/Python, structmember.c, 251, OVERFLOW, NONE, NONE, 2637, 3, 93, 2544, 4, UNKNOWN, Py_XDECREF(oldv);
/home/GabrielCSMO/devel/python/Objects, enumobject.c, 255, MISSING, NONE, EXPECTED, 124, 100, 124, 0, 2, UNKNOWN, Py_DECREF(reversed_meth);
/home/GabrielCSMO/devel/python/Python, pylifecycle.c, 346, MISSING, NONE, UNEXPECTED, 5, 0, 0, 5, 2, UNKNOWN, if (!_PyLong_Init())
